,user_position_pubkey,user_authority,position_index,market_index,quote_asset_amount,base_asset_amount,last_cumulative_funding_rate,entry_price
2460,Cy8FP7bE9YT9nD65GTVtaCNT7xHRaSnjiHxVuusb6dFR,dsXDNhsw5LHYoaFivThPKZZkpgw4MBfv7PYAy5Dmdyb,2.0,7.0,20753.29,-743.0346976646475,2.73943199190601,27.930445328094955
2461,Cy8FP7bE9YT9nD65GTVtaCNT7xHRaSnjiHxVuusb6dFR,dsXDNhsw5LHYoaFivThPKZZkpgw4MBfv7PYAy5Dmdyb,3.0,8.0,4991.27,-248.3988292751057,0.96102993163764,20.09377425234194
2462,Cy8FP7bE9YT9nD65GTVtaCNT7xHRaSnjiHxVuusb6dFR,dsXDNhsw5LHYoaFivThPKZZkpgw4MBfv7PYAy5Dmdyb,4.0,9.0,21720.57,22322.31567145904,0.01785837573209,0.9730428652512775
2463,CiEBBX6kpBdUYScRngDBszPmJ9q5cgXEWLNmsKQ6AH7X,FqZHEf7LBi519vAL3GChFV4LVvqnt7XAMEMw1ys2DBHD,0.0,0.0,90.0,0.4219220633483,0.17824706255834,213.3095370405038
2464,14AEywmDQGoRgnrKnBH6JTwd9S5jn4w81xzPJn6eJRkc,DgZnyNmxktxyKrZEfuWAMaPuYtXtJenYEfyu4ZYDPgLR,,,,,,
2465,DnAyTVoJb5KxRzKr9ryFs3wgkLPr61hJJAZzQGmy66j6,95m5q4Cie5d7AR21btoMuMEwnsnaAXq5CUmtq16kTiAX,,,,,,
2466,1kKxwLxDBQBmspyYTwZ8HwmY8ZtdmMxPgXj4uLDLwAY,9GXPght3utwnRyZ4crQo6EWFuKeK7omQKfr4uxpVQqxf,,,,,,
2467,62ngTMHaRDFjpvzasDgfmgyJ5T6jS9PmYgy97HCkyQS4,6TvTxJWSPeyaTVm8PmarVDzxhbTqnkyoabQTgihXyGMj,0.0,1.0,2.58,6.72926406e-05,10187.512815336226,38340.00236869884
2468,HJ1iTzxsFXQto1eA29C2MVE1EVjRqk2TTz1hjarAZy5c,7j2AUbmTyQtHm1UqDJyuNxnKi3nZtir9CWE7EAuMAnQv,,,,,,
2469,13rVxfNNcQKPggL3h5aoBp8mJBXzaQJnkeoZ2tUdyzKh,A4xyzNXtkdzXtpc3mYDzdPi94sNrTmxyDoBEGhwZNU7e,,,,,,
2470,3PLBMLHZmFE8ufzRuGFRwsDfxFuBMeyC4UijfKLVsneW,FdQccRnyQx7G4NM8mdkdbGQB4e5Qu6pTmjBu1Jiz9rNG,,,,,,
2471,4iuw5gM7oFQCm7AGVoevtm3RPMFh9oqitCakazaGYKmu,9z928wwUM4s2P1s1bWgYxxsZVRM3MAuuQdiASFTLAYvq,,,,,,
2472,J6h9CCXD2vWuZ1ss66VqibowBLasm7P2np2R3qRJSdj6,2JjvG7PnZiT56LLjDBUKoKF9s9P4QpeCg74g1NHkrShw,,,,,,
2473,AiVnftGS6iwawQ8eZiCm5bkveSPrCi1XbtdQBaWKRt29,96wuMnFTZiWGj53jVwc4G3XR3GGeBUURtTXeH4ZpMPqa,,,,,,
2474,JnGhocnHhjTKhMyfcGRbYZdjCdYtGevLjUyJt5ATp97,2rFJg68Cp6FfyXsik2QEu1KwJZWpu9TNDFEfoibY9qAZ,,,,,,
2475,HRgVMedkMp7iD4zVqJuXYhZ8HRGWihWDPvnGCLsVSJ7a,9u6NQbNu4sYbps9kGC3KnjDUgtiD7XedjsoWeKFvTVJD,0.0,0.0,74.99,0.4527293107162,0.7964120910496,165.63981660778438
2476,51BJMDVHWaPCqAJsRvqK7bFR1vcC6KKAbG38PRAsJE8C,9kL8UJonMFNhmYs3dqjzF1UfkWaLCNvbiKUx9Qear8Vx,,,,,,
2477,236H3a7PqayjxYBKqc6q3bzxUFVqBFKK5H7Ks2hnggci,FKCpMemZ8Gm1sE5FUAzZfW3xcMtdRZ166PfAiMfCaSHX,,,,,,
2478,66d2bsT3N14emunPfYxG3dSMvQMAXhmidYtRP2tkU6rB,4F5VwPNBGWoHPQP39G5iz13DZ7BMv9wJvKqXun6PXGiu,,,,,,
2479,9DaAH11ec58aQ6Qba5uLpzQb5APMf2eHi1vByTPPS8Qs,4HxpyGAS1yGDNDws939DkHwosKKs8Tp9eycq653rGgsQ,,,,,,
2480,3tSTmySPoMR9UC7yfhY8taGSDLjfckoQRaCrPPXN9ddw,Bg4Y6dRxBvXuoGLkhbgUV4WiNhgpnJAZVFGDrj3aeujD,,,,,,
2481,2XL2W9MTorYUERYxnn8kvr14YrEGQhsCWjv8b14ELidc,4FxEXU7HCqswAxJo9169nvk3D8tdZ5QKf7NfvV9A8AU6,0.0,0.0,20.0,-0.1948880663393,3.38382679966762,102.62301009842241
2482,3oeQ4g3d4HuUNatdDnPGFdkJcWcH19DZqSP5J5gwBqz4,8BXh51FocHgoASsm7xnofWnXybiDMT2SENSHkGmZ6sfr,,,,,,
2483,GbvGjfcuBHLujX4ETQixcupk34Bamd8VPyPg6mtBWk96,4WAKQknLka9aa9j9b52zFqSac15LJCic6KMe7RYk1VKD,,,,,,
2484,CsGPSvSD7HweVGZp7iLjhepfmNgJf9NnRvjJy6UTuQFF,9jQtoSTgFGWMbNpM4X3W1rDqcneML4KkCVPMmBmyoGph,,,,,,
2485,69QXeYHpjdu7niRiEQ6Wcwa23pbAcJY3wfgftXvVXXFh,8RCPzQnHPMaEvWYhjaAHAiBjaqoeYQHVMac7Q8QfkxC5,,,,,,
2486,EDVwV6WBUwMUwezcMJjBS8u25KWWsP648HbLLJJCCLuJ,5t4SDNefjzA16qC8PwLiSwNWPVYpA9EytkjoZbG4ZStt,,,,,,
2487,D7XmGy9zE8Cwj5bCNfjvryEfMiWtGDJDJEBkShFXa3S8,2cuYfRcZT4CtJmY6KJev5iqtvFD86VGRTmEztTBVND8S,,,,,,
2488,8nM9mz7ztGc75HyMiSZw87rm9utHRebw5eiRS8RnuB9m,GbMTYnZxdMnS7qHYe5UGGXsSryLEPwcCfXYmjeAvM7Pd,,,,,,
2489,CeFNmhDFsHDzh9reqccb6q4ERswphPoE4TJRUJ9BbyLL,GJjjp8ps5vhgh9792VMHjsptaBFREqsa7sNQgdmUqdvp,,,,,,
2490,5eG6U5x63YYMpE7iwwu1TPcZapvQMyKczvtnFfST1BH3,2MbNCikBC3fdwqJKfMK1FjPg7wT3xWMXmN88XuikJ8r9,,,,,,
2491,3NSw2AzwoDz1cqVcxXXJpgrVPKxv4agqW5FEVUoCEwWC,Ep3SGZFHr2chuaUmjnbE4U1bpmr3amcMWacTamCzHryx,,,,,,
2492,Ne8VJfmw8jSdzNsYZE83riCc9XLWoMYYiggaGHUX4Vp,5QBR92yu3G6G1CfHrMnbddGPLbVmimne2dTa3yjryGYt,0.0,2.0,49272.16,-16.754629220113,377.71334128568213,2940.8087372564187
2493,soYMFQmepnndFL53ra7HYGqgPA8eaYK7YZrobPApm6d,BWaG5y5pE2QQLQZhLLgs1dG4wNZdXgqrC9X3T75DJJg6,,,,,,
2494,Ancht4NwCRD2UoLHWvSPjqe4kZUG7vdkDWMfho9vGGqy,HUfVSSbgBvGcRGPh52Cpw4p4ksug2nqkcPNKrHyrfng,,,,,,
2495,6mQb4yzGq8jE1NbweKCKSbevnnYVhHYxyc6Gz2a5kJLn,B9WJfmrYEkVH3L1UWz4qqWpaexHydymbzvEfwNVtB9BV,0.0,1.0,41.3,0.0009971422534,8918.213593930015,41418.363186573995
2496,Cf9nw1U8WcwyZCQ5TmZLP57uAGqrWo5KetZoVh3GmmhC,5vGonqaCM4L1uBgiBXXBvArVFqYgPUKXwoBH1qYkoKgY,,,,,,
2497,Cn7KnHBZ5SccXkaVPdht1C8UhYmw4sVGynTjPtemAeY4,H2Cu6W2qA6xXQxRYF23Pz7EB5dUSg3ZeHNRnfHGoPY2G,,,,,,
2498,B1aor5NFukbUeT5tzi9oXgRGxcRoojff8sfbwzmwywBq,6rpuf35EHPrQ3LVPUcdfRTh3igu9wvRcfvoA6uSMNmYq,,,,,,
2499,GaGRhAoSUar4Uy2cB3BZWVKVtGpANa3XdN3ms3vRVVv7,C3cZgtcrMKYPR9ywsrHWeCArAbksJkh82zwsuuK1VxpA,0.0,0.0,2.52,0.0266849429716,12.96382517470569,94.43527770255915
2500,J6t9ScWiswRuxirgW7w5vYKLpQ4DAp6XXuv2HyFrLpEg,DVLFMNesYqejyjz2kmuCEe7qw9c4AG5tRrQa6Z6eFieA,,,,,,
2501,3f5XGwVorsuFVx5kP3Mhs7XhGKgWe1hAzNMruRCU5VRx,E5oYqxFgMtqruQgCbjmkDdLrGRFcP3NA15qm6CZCZ7Nv,,,,,,
2502,HWVbbrMkMpuz2kiNTgRB39Btc1qfDreHZjyoddWdcjoW,Hv2WyuxhsgqByFK84vre1otS4Xuyzs5WrX3QKuFCGzuL,0.0,1.0,1.9,3.8521197e-05,4540.845529843482,49323.493244511585
2503,7wkLZDzc5ZmhhKWg1pviMyZ7KvKWKicLPq2Sni3495pN,HiT6QyuvfgmHpFYP7jyuoKvnUBN3Mzj1723H7QQqnmVF,,,,,,
2504,BjfNnU5AxHpPiwWnvX2idpUkSpq14zDY6nDpqxGRCRtR,3Hvo8yMY5GNBVBHA5S81ZFYeKSAcSjivVvi7ydJxrxo5,,,,,,
2505,J4kGq2xVmSku73SfzjExKgpdJgjfZ6HBFvgKBsxsmPvr,9DWREMQtcKKcZRzqBi4kWKp61TW9MhASCVE9biCX7tvD,0.0,3.0,2867.97,30.0,-3.2714012498615,95.59899999999999
2506,J4kGq2xVmSku73SfzjExKgpdJgjfZ6HBFvgKBsxsmPvr,9DWREMQtcKKcZRzqBi4kWKp61TW9MhASCVE9biCX7tvD,2.0,12.0,6400.45,-65.7906427974352,0.65728346659739,97.2851111928871
2507,J4kGq2xVmSku73SfzjExKgpdJgjfZ6HBFvgKBsxsmPvr,9DWREMQtcKKcZRzqBi4kWKp61TW9MhASCVE9biCX7tvD,3.0,4.0,5880.12,66.4262120068208,2.7578137854447,88.52107959123448
2508,J4kGq2xVmSku73SfzjExKgpdJgjfZ6HBFvgKBsxsmPvr,9DWREMQtcKKcZRzqBi4kWKp61TW9MhASCVE9biCX7tvD,4.0,1.0,7500.02,0.1760170857417,10505.393753319468,42609.61354061994
2509,FoZfVL5HUKyTbGbC6UrSPywhzLBC4mn1MajiuWx9RS6q,54EK6wNurpK5cAPqVwTsJf2zXh1ktzv6j8ddf97CVimE,,,,,,
2510,BJULLmcLfQz475QX5LHxzkWqPRg8dhWs7sP6LNNEZZyy,6m1k5XoWAFqTUjPYnXX2JzbSMbUReCuPMhBYd1QL8zv5,,,,,,
2511,4Exb5STa7JwzsHsT4SSxBULyChnWuFpP2ixYPNkQLcV8,CJgfectcJnfnXNuvttNfCPGbrLV9noeLgQo73oJE9dbL,,,,,,
2512,BCA29CmJadK7s4FDuqQKrxXQd3K1jTmmvodZivcqirsS,EjEKzLijSzLVKxpPwGsqGmEjMcpWK4CRpfXK1mvR6afN,,,,,,
2513,8sgBvmaVj7iLvgv9yWigfmM5FTFWY8JEinuFpBp45B2k,ATNKDcNJTCEKucHKqxutUAvVQ9nMN84s9Y6eNxZWtMtq,,,,,,
2514,8Cf1KLtCvBxfu7k7Mzz99mHmfJ9uyZYYQYXB2ezcnfnY,H4RXVJVLWztXyfHtJZhdE93jJ8eL92XVBktWCYa4wnLZ,0.0,0.0,2536.52,29.5694819973446,10.88864533883111,85.78168532772352
2515,7xEfcVqyxoXtqUUYba9PRnK4C7f94dh68mg8pruF6VUe,6DJ5WEBKJd5xMwWNQgjQStdrz4uNRHazSUSUNw7WUz5F,,,,,,
2516,7TASEvyJALEjWEQ47y1uWk6W2t54nRcvYG5RUmbmPJfD,9vNSzH1iK7GsF8m2r8HQXf9pa6dysxHKyFQ3kmxqZ1gc,,,,,,
2517,7yW17DihKZzfjsQzpNStkghFWNJW6Su597kmNQCkUNm1,5qWMe12ycZrHMUG2wb6jS1WgvKmoR8vFjH5qfi2UHcnP,,,,,,
2518,CkMZNPboTWspX4E7j8hNEiiCCALgXrk4siRL376PnFvm,CunG6kx7jcJArikaNJjtQNUwo74htCz7Rq64uxuYVXtv,0.0,0.0,30.0,0.1631979215541,1.58400306994947,183.82587053999347
2519,88z7L7sBycFmanyxxZD7EueB3wgJp979JMWr4Z5r5q4Z,873jJjr2SfTzNPXFQf8zQM9eHjH8spFvkqfjT35eC8na,,,,,,
2520,B6zorjB6X2SLa59DqvdReoxrAMDvZVsZResAegaTJaiw,8ZFotpnWn8vEzEPTJK4p9bQg6f6od2koKbXH5sBmhHrC,,,,,,
2521,8FSdrBUF3zxpD2nAfxDxt9cUJT72HYqgvVfCUAaQFEeb,9DMkjgSpWPprYr335EqUsts2sNbU6taWWuHzMjrfNgAD,0.0,1.0,105.0,0.0026842000316,10323.68098392861,39117.80000144457
2522,FfmYT9p9ivcmnkGoG3jiGP8uV8oUXCMDkhgWzuZvfXFM,m1vNnNcjL9B3v2L9TR5wDqgZeJGsTsXpzDA3ZYBCwqD,0.0,0.0,20.0,-0.1047475756459,-4.74383162250225,190.93520663055875
2523,7eEFvKhnYDsxpJFQ4SrVLGv99nKZ656cmvaETgMZCX15,EijiDR9zwARB4RJhGK2mcoQxibNfh7kCrLwj9WNKpJ2J,,,,,,
2524,9sQfAEgUa9Xd9HfFGr5wbh1Kseqxy9xoMJSt15mtz7qj,5xQ7KdKrXG5T9qsprcKEgEeLZadbLSZQ6WD5BsB9qshd,,,,,,
2525,9uhFvvrB9d3jV1wb6h1FHw6WQ4uV9PjqUG4ckb4u86XZ,FztjfAS4WdEACb7QNDxXE1S5dtyWNfFvaKSCLrsxyRF1,,,,,,
2526,5URXcSoAQXzJ9xUqrs74ZbqdBrnL7k7MZayUyd1BxET3,E3M6TF1n1q9PHuQvqqfyRQp5XftMdUGbKVSFeDPyQX6Y,,,,,,
2527,8AqtyondMbGtxVTF9N9tCHCPSpFktLQiW92eGJkZ5Jue,CpNfbepprEdX2noBRpKnw1v5D3kjDrwg3cY2S41e8JaE,,,,,,
2528,9pVwnBDVniJ9to6T4nuKpuipuTM8AxDYTsUKaqGdQZ8v,GQDsqdKJ8Xx5kBfdhFQU81V4AcTzmXbJJiX1VerSdZZ3,,,,,,
2529,BTHbPbfojpC37U6s8Eu8DMyp9mdGiq8u7LR2KyKMwmp,HrLMWzXLHo9GFtwi3nYMgHU2RoXsbyxBgVFQcCywKv68,0.0,0.0,4.0,0.0469432878139,14.56302724783367,85.20920000016683
2530,9jd639yjuS7ptcwdzsEgshpocs9vf12UESq6juTiY1Mr,AmiyMKJf5htJk1sZCLUDzi5JdhNmFDbPnmxKm3zxAddL,,,,,,
2531,9bqif6yuAZ9PoNTKAJFrLNKm8CsS6DGo1LWgK3KW8aqC,7YaZxsTrmc6pod624BQZ9kwdTdWFFKLzEFqd3MQB6dZS,,,,,,
2532,6RLfqGtVQ3zPuWmTyfJtnXTCaMQPqWRkJJLJSFbG3Lk3,Huj8PYFWz1DCJhwApagSCdmCKLbBVcHeuuZYjWGrinci,,,,,,
2533,A7JHeeyzjGN7YG1JBTBDqkQ8cgEFoxS9tYnkKYF3HjMW,ELtDGGUapykUve8uXHsAJdAELFtUByyEumc8Q7TM3hFS,,,,,,
2534,F9ckgBEQZ8SrNkjxhRTgHjUAKFrmWD1tVWGg2cSvuqCB,EGis8BNX4y12xtYKdX1oCLkMEZ5QTkWdLEoFtRAJeY5R,,,,,,
2535,35EpBWYH3MPsgACzBTTA1HAnHVE9wwLYezVKxrTQMxQ4,ARbcHRYtT68oE86E7gS7fEbqrzBtmg1cGGBy5X8hJaD7,1.0,6.0,1.0,-0.5965656331137,0.08424241191736,1.6762614949517365
2536,35EpBWYH3MPsgACzBTTA1HAnHVE9wwLYezVKxrTQMxQ4,ARbcHRYtT68oE86E7gS7fEbqrzBtmg1cGGBy5X8hJaD7,2.0,7.0,2581.8,-99.0336869245042,2.2312740142448,26.069917016905265
2537,35EpBWYH3MPsgACzBTTA1HAnHVE9wwLYezVKxrTQMxQ4,ARbcHRYtT68oE86E7gS7fEbqrzBtmg1cGGBy5X8hJaD7,3.0,8.0,1.0,-0.0544544528524,0.70652049642597,18.36397112850481
2538,35EpBWYH3MPsgACzBTTA1HAnHVE9wwLYezVKxrTQMxQ4,ARbcHRYtT68oE86E7gS7fEbqrzBtmg1cGGBy5X8hJaD7,4.0,9.0,1.0,0.9476572532879,0.00082357986649,1.0552338374771013
2539,3bWwNKFSYcuXdK4aAkFqtihQZQuEnSjjw58q1AfshFXd,A5M9CaZ8yxN6o5jFaL72U5tH2iRigucQHeNEuWPoTi6a,,,,,,
2540,ENnHzyyKmjjQA4vLvgMkJS4T1bjFKWmyXuwESf1mPyEa,HcRDMiMAN3CNzFgy1yQfCHrY8dXoSqCza6YX3hDsVp6q,,,,,,
2541,7mcHNeKaWKkSeNzbXxCJeSJNM3SHxyFUhH7rYx8wbeyj,EscxCL5sRTES4RuXMnBZcGair298ikAEX9GCpY4tEnYP,,,,,,
2542,5Dv3DUbVFutXe4Tzse62QJX3sJSDqYWYWkBj49fCusUL,DmQ2ZWpdVMg42eMWaLN4LRs1W6fKR8UFuS4RJc3f6RxD,,,,,,
2543,9AB6UuKsJhS1kjwb9SGEjMzh3UuYGSNk6tndHGj68rN9,8MVe4fwUwjCbDBPdYvmM2ST8ULQfmtkA7H82cEb1vapL,,,,,,
2544,AxGJeembnm9uwVW5dyxZ1DsQRTLimLNw6BSFizG749ip,4aM38tbLK34ZNTDnQw7pMDECEZeotPSeq3yu8NgY68aT,0.0,0.0,50.0,0.5617964903449,15.48565965109542,89.00020000001038
2545,H7yeJBJStnNVDv5Zgx6omTtXxsyCxmhyt7diepmJQTBs,9KkWwd7mrK8R4xozR1r1EFQ32t6XRLHaEb3DstCH8YxK,,,,,,
2546,DNcLwAGJikfnQzF3SiYuUMSrH9EZMARSCLgGyfkbUD2M,6pLLm1KD6vt6PoUwphickmzVHMyDi3j7pF7w6iJRRd4m,,,,,,
2547,JCiXAooFmKmEPQ2S7C8iSk6CLcTyrPEe1SsPSLyUGySe,399591e8XgY52yCMorCQ2WL6dQZTC485ZooHtmGuirhZ,,,,,,
2548,dbvJJtFVd6FbQWACTcUcJqzmkMBCYNe9JRqnXJMF11c,DjVmP3EnQycmuCPu9ud6q79USypq1RtepVVgyskEQPYa,,,,,,
2549,8H32ph9dF8cLogErbwLpzZ7SHqeFHw2arNKeXM59WPa5,HYC8anFyq4PZxkkAoDY1NEb1WWqEuyoBGYCWTqq29YDq,,,,,,
2550,9QqyS8tyqp2frXfpwnRLVCTMBcUtPwVq4rn8WyKoEEAU,3b61izGZTnwLYJeHTY9jCo26CJHpVQJJVhb6TGctyaE2,,,,,,
2551,9DtWdqNbRDPJdJ7ytc9gobK188PpQX1jyw4FWvLHB9zX,4sddeh7jt7Vpo9YQQJhi98KTHpV8aFGJ4Mdf7ek4QzhV,,,,,,
2552,A2UC6s9sniqyw41R9riWDR4Vh5dm6pCahsVp6WMPN2CU,8JoCb15aLvVqzqCAh9jr3oGKJivbmtBxETepfY69QKb4,0.0,0.0,39.73,0.4233188868025,14.19662251093808,93.85359651702969
2553,RsEv5qrmgppBATzCDLgh2W91m6hi1bBaUBgdYCQuVGv,FKQ26ZKSqbYwjUvaddC3h1b5envEXnUvHYinpB1pdqRd,0.0,3.0,5727.07,-61.2476698937228,-3.84298148978983,93.50674090847266
2554,B5XkJaDbGsg1yjEV3fMju7SvMEyAQAxgJZLvDcriHXiH,9UmgmCbvN7cegeXJS2UQRwDQ1B3ekSLJ3hEHSN7LTVQz,,,,,,
2555,G4KuBMJBisptgpsR2AfekcmZ2sT3jjtxRgRh2b82UbR,EDNN7sKyAK7UW1VgqEJfkPEG88qyBVA8ujuZQLjqURPi,0.0,0.0,7.5,0.0692611070161,13.81587004197605,108.28588111155366
2556,Dwx5KxsM3299cCM1pgbBtda3LeZdNnBoJ6qTeMzZT1VF,6HDurhaJ5e4RAUZXbWGkGhSqd5pfvyV9kzCeF4K6Zddz,,,,,,
2557,DcxzYh2P27r4ji6rV1BiSiDSYW1zQR7eFLYKA6U4s4RP,4pVzpvQywzjV9y7vR4mR3J1vgurmHCPE4z2jDsJfvMdr,,,,,,
2558,B4kbKvKrdZEPKhvTTZG2VusPKva2kWX7sxwBytgnbGHF,3KMTQjBufMuyeRkrssZRrapLoZPy4SkZtqV1FdKgcQoH,,,,,,
2559,Bh3ypjiW5vHbJJUwjhZk6QJbJzvjeEbzNuFDVXhfxMkc,7ecJ7yJASSuvc3Tk6fQS5A7U31v4b3z7bT1baFEYBp7L,,,,,,
2560,6mxMrM9wEETubgM3hhtk9dXw7mBW5xE9tfBWrCzP8XBj,G5wvTTJG23X7aqLdHuCPKUZCe74ofNras5dis5gcQGfQ,,,,,,
2561,5Quqbu5vRfaeSuuixWWZ1nyud9rKNvxMgGfoUcUfcQ1G,4WFuNd1P4j2DAar19Wdh21Y4YMWWpbV1RrsHQPPQ6PYG,,,,,,
2562,DaPtvUa3rG5C7qcPoXEV227mZJCYRxRiK77FB8fgagUf,A4TTKPGYYcxvwKeZwyDsazcSgQQaQxXogkYd1XP6Ab1R,,,,,,
2563,7rVWtxMNXpbm2QFnaubQZaeUaKhiioNXJjPVQioNXbGA,xj7tHPnwE8xVSgP6kUMh1zcRQSd8PWxaCSZR72dwuGH,,,,,,
2564,AaKjibzjB7MfRyebvGEzNS83UUyse9dYdLYPwEGSxevm,GHrqGqc6PAA5424H1MxXYfwT3Kg2yfG8QM63Vn7tQP3L,0.0,1.0,4.25,9.02650266e-05,3788.1598561858113,47083.57334046363
2565,AaKjibzjB7MfRyebvGEzNS83UUyse9dYdLYPwEGSxevm,GHrqGqc6PAA5424H1MxXYfwT3Kg2yfG8QM63Vn7tQP3L,1.0,0.0,12.75,-0.0713068725292,-5.04097672061047,178.8046445983016
2566,9SW19C3DMsuZ8ruXQfZmGJpbRQPBy9K7ubVANwFfPUiD,BHAvC5Szekkdmteq9SNAH2zKX5aXyt6GRBN9UxEFGAg4,,,,,,
2567,6wdVmvunXFaPuCAXiDdYNmoumYkXz8M5C5vRnBZ9HSXT,2bjiHeP82LQ56fEsqR7xEZ9xyyE8LLeeNc7LBvSQm54r,,,,,,
2568,2TzrfxzQxJ6Qcof9yexhB9NFWZciyusdQzgvVSepEafZ,H516pmwjngstZYyPWp429NcSMM3YLLDFd8dV7k6qcGJ7,0.0,1.0,2112.74,-0.0499437663327,4989.53658087477,42302.376355159104
2569,FneGMfx7VsFnFkSVB6B5D9Mse52FR1ezA2cj5Cg2MCrE,Ah28RaM2fz21q2Dzy2Devrqg9T3T4us5LAi4Epbz3kWz,,,,,,
2570,2WXqMxrrthyAVpoVN9mgMb35uPbQhMR7eNAkCs6qNcJi,HVtqUAW32VPn1Ykk4jAR2SPTbXqAxfBZbPDzyz66oPum,,,,,,
2571,7KJ6H9CYJtKpx7PJqc5aaUbsavvGBJ7jdimqgSFcrmNU,87GanETivYTQVhu3pQeRWyRXUMmGAGeoRsqJVsjzVSjG,0.0,0.0,0.0,-1.57317339e-05,3.36683589766351,0.0
2572,54xgXizmgUim3P2RzG7ZHW9ge3Pz8d53SG4EuDiqgmfU,GBiD8nAZM6oYVZxA5D5xansD5vj4RJ1zYpM2BDUmvJJP,,,,,,
2573,Cgw12LHDoajhSaYoE3LtbNi74QhLmcmgVXoFCdUqwboW,Cp42sSpiw9w9HbfBA9T5TRp6RDeDofvoVbu7Mdi8r5U4,,,,,,
2574,Bv43xEZuA4KfYszjpTcfBNT3CZW4bSKsdHFFyEF8GhRD,FZLaeH2QLL4cQEDDg6GacquG2txow44TJ6vC1F6oj1Cs,,,,,,
2575,9Gs1mYngqwqLGEjupWtT46W2YSoKshAZbagZe5bPgb6v,CAPBd7EZpPcLRmvmpaXW1ok8uGrAhDz32tDzmX97qkmN,,,,,,
2576,D35pnirxqPaBJGF4HA6netazEE3nb68kkbC6CzvLJ7bd,HC1b8nLcDMKUUawsUAtBZWcnUPar8hnPj62SzRkm2gwN,0.0,7.0,50.0,1.7629968125017,2.76133185248412,28.360800000001014
2577,2EiZdcwXMWMz7bZceyGMcpDGAmo9m1j4s5RjmgLgm6SQ,CtV9Ja7ia8h2NvwFGEPqaR9E9ujT5UGrnuAAKqCU4vtG,,,,,,
2578,1R5kXvra9Sr5RvjHeN1xeJT1su3RwChpqXRK2wGpVUH,7VTVgJNV9eRaa4Gzo9gHTFyKnefkJkcdtLGXgo95zJJt,,,,,,
2579,5ko6Tr8W2VtbjUCnz8Fh4FDUMvp6ThX9M8dsYVWQvbKX,HAmcen6UfgRP2B5z4S8qjJt42ziDHrA8wRscraQSZzm1,,,,,,
2580,iRiU7tZmnsBYr7xGMvis7dE7jwirZim31yQre9YYPDX,5FkwgrzVQXbvu944m8eyqkGQjMf6mwuppwpMyKpVqSmM,,,,,,
2581,BgjiPTC5EserYJPq8mahRV1iivh8YEJQXKX48qLSf5Lh,8P4KFV69MYuJr81K9tJc4YkbGtNu1wT5Bk2S7ZpCF83R,,,,,,
2582,FwiX2qzHZp3vzH58hggMLvvYc4GkxzE6rd6mQGNQ2QjT,9RL1haRPZaFs8Sjxb98tJQ6vaPfNgmpGsk9KS2NWZTmY,,,,,,
2583,E53rk4koZtgb25i21TwFN9be3vdUMogiX9cYUTzeeusw,F5kwaVmEMvqZJVgDjMNuk5zNPWpvGs5MgWrRRr7pjvpS,,,,,,
2584,GmaH9yHWgYovxLjeCaDCSUd4oHtPh5iRpc3TeED3hLS9,68ixqo4Z8xXJhVDGat2dJJZLBVepFYhSdoH2H4iuSHy7,,,,,,
2585,7L3xkhnxxRqQgb1qdvfsV2iP6wUL4UebfbkWiJabcdpw,2W9aaRDunzWfjb5YGgg9n7NuVAkWxtKz87xkzxTEmqw5,,,,,,
2586,HBSe4EdWZyBp88VDbesyGTdkL5HqNGXeo5eD7wLVpTFm,B35LX2SGUTp8KzzNgqA6PHEfF3gTpvb67TTmK23aVLgm,,,,,,
2587,6XZbSdLNrnMQ7AW4sMvpb8SoSCKxXmmLYSV7rtP9tXMy,93eMy12SmyyhpeTFjXWoSuMsnyWcQb5pwgpbPH4F69Pm,,,,,,
2588,75auvuuaas7NARvYaiLuSZ58ZVc4p2rwKJ5aJn98DsMh,5XUxrfE3f8tyzsnZtuKm7RZ6DfLPey2fDUHvMfj15mYt,,,,,,
2589,ETQHjuJfDYVoSuDhDFAubjnptH4oUjhQPzjB29w4KKrF,DSusFJCayVuG8hXgi5ngTrCBksJCgp9XPx88TMuab1yZ,,,,,,
2590,Hahvy7WdiSVFQR1mqeXtETxYPTFmrt1nrgW7ML4nP5fR,58qK1h1Q9FdCW5xKqcZ88jJpKtA2VpT3S6uvzHaQsjvx,,,,,,
2591,72j8QJSU83gvNqvnamcvjmiQv7Fvg7Xcsr9yEP2AQw3n,GMB1GPwAgURGrqLxwWhDwFWWVEBim3gsK9rxoc4HSNW7,,,,,,
2592,88BWs4dLHvWU1RWfzohaBX56WG8dCqCnN82Dk4TrN3yb,BA9VJg7R6mQB3YYaysjHStocNKqgRN4rTvx4WYGXpLQU,0.0,1.0,18.99,0.0004006669107,5116.725153176269,47395.977788190234
2593,FpoYu2XZXjQj9zBj6oBiWg5928LmFkuAYET24eNhxVA2,6kq3QitwTHdwtMZWgAyFsbMuBCSstth2oiFjGuqfsNp9,0.0,0.0,20782.0,-250.1186865776537,3.81834437857144,83.08855401552681
2594,4Rs1ZoK5GodHWQDZhXzk1o8zbujDDBLGszct1bXYWr5s,uFQBu1UoyNJBRpZCa5hTGW6Djv8658FXSZHVGDzox7A,,,,,,
2595,5smgXqmZn6FfM41NmimHNCZ8GAgPnfXAKrCqzvu6CWZP,Hmukpdxu7GjgtwbKuRgXL5ESjWBAZJEPmU82rRJXQ8ye,,,,,,
